Conversation,Level 0_mean_p,Level 1_mean_p,Level 2_mean_p,Level 3_mean_p,Level 4_mean_p,Level 5_mean_p,Level 6_mean_p,Level 7_mean_p,Label A_mean_p,Label B_mean_p,Label C_mean_p,Label D_mean_p,Label E_mean_p,Label F_mean_p,Label G_mean_p,Label H_mean_p,Label I_mean_p,Level 0_mean_np,Level 1_mean_np,Level 2_mean_np,Level 3_mean_np,Level 4_mean_np,Level 5_mean_np,Level 6_mean_np,Level 7_mean_np,Label A_mean_np,Label B_mean_np,Label C_mean_np,Label D_mean_np,Label E_mean_np,Label F_mean_np,Label G_mean_np,Label H_mean_np,Label I_mean_np,Level 0_grad_p,Level 1_grad_p,Level 2_grad_p,Level 3_grad_p,Level 4_grad_p,Level 5_grad_p,Level 6_grad_p,Level 7_grad_p,Label A_grad_p,Label B_grad_p,Label C_grad_p,Label D_grad_p,Label E_grad_p,Label F_grad_p,Label G_grad_p,Label H_grad_p,Label I_grad_p,Level 0_grad_np,Level 1_grad_np,Level 2_grad_np,Level 3_grad_np,Level 4_grad_np,Level 5_grad_np,Level 6_grad_np,Level 7_grad_np,Label A_grad_np,Label B_grad_np,Label C_grad_np,Label D_grad_np,Label E_grad_np,Label F_grad_np,Label G_grad_np,Label H_grad_np,Label I_grad_np
Conversation_397,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.25,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857147,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,1.1108482417372559e-17,0.0,0.0,0.0,0.0,0.0,0.17857142857142855,-0.059523809523809576,0.0,0.0,0.0,-0.047619047619047616,-0.0833333333333333,-0.03571428571428576,0.0,0.0,0.0,0.0,0.0
Conversation_398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.850462293418875e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1133401854611596e-17,0.0,0.0,0.0,0.0,0.5000000000000001,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_399,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,-0.0357142857142857,0.0,0.03571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0357142857142857,-0.10714285714285714,0.0,0.0,0.0,0.0,0.08333333333333329,0.0,0.0,0.0,0.0,-0.035714285714285726,-0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_400,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992982082905543e-17,0.035714285714285705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01666666666666673,0.05000000000000001,0.0,0.0,0.0,-0.04999999999999994,-0.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_401,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,-0.08484848484848485,0.0,0.0,0.0,0.054545454545454536,0.0,0.07272727272727274,0.0,0.0,0.0,0.0,0.0,-0.04242424242424239,0.0,0.0,0.0,0.0,0.03146853146853146,0.010489510489510485,0.031468531468531465,0.0,0.0,0.013986013986014007,-0.05594405594405594,0.06993006993006992,0.0,0.0,0.0,0.0034965034965034917,0.0
Conversation_402,0.0,0.058823529411764705,0.11764705882352941,0.0,0.7058823529411765,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.10526315789473684,0.0,0.7894736842105263,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,-0.007352941176470584,0.0,-0.017156862745098023,-0.01715686274509803,0.0,0.0,0.0,0.0,-0.007352941176470582,0.022058823529411752,0.0,0.0,0.0,0.007352941176470588,0.017156862745098037,0.0,0.0,-0.005263157894736843,0.0,0.026315789473684213,0.0017543859649122825,0.0,0.0,0.0,0.014035087719298244,-0.021052631578947396,0.007017543859649125,0.0,0.0,0.0,0.0,0.0
Conversation_403,0.0,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.0,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,-0.06043956043956042,-0.021978021978021976,0.0,0.0,0.0,0.0,0.06593406593406595,0.01098901098901099,0.0,0.0,0.0,-0.027472527472527476,0.032967032967032954,0.028571428571428577,0.028571428571428577,0.0,0.0,-0.01978021978021979,-0.019780219780219783,0.07692307692307691,0.0,0.0,-0.01758241758241758,-0.039560439560439586,0.05714285714285715,0.0,0.0,0.0,-0.0021978021978021956,0.0
Conversation_404,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666666666666667,0.06666666666666665,0.0,0.0,0.0333333333333334,-0.03333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090907,-0.05454545454545451,0.0,0.0,0.0,4.603961575191155e-17,-0.05454545454545458,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_405,0.0,0.1875,0.0,0.0,0.625,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.058823529411764705,0.0,0.0,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013235294117647057,0.0,0.0,0.035294117647058844,0.0,0.0,0.0,0.010294117647058825,0.0,-0.03529411764705881,0.0,0.0,0.0,0.0,0.004411764705882354,0.0,0.0,-0.0049019607843137246,0.0,0.0,0.07598039215686274,-0.05147058823529409,0.002450980392156864,0.0,0.0,0.009803921568627447,-0.019607843137254898,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_406,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04545454545454537,-0.009090909090909087,0.0,0.0,0.0,0.0,0.0,0.04545454545454545,0.0,0.0,0.0,0.02727272727272727,0.0,0.0,0.0,0.0,0.0,-0.020979020979020963,-0.027972027972027975,0.031468531468531465,0.0,0.0,0.01748251748251748,-0.020979020979020963,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
Conversation_407,0.0,0.15384615384615385,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.032967032967032975,0.0,0.0,-0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.027472527472527482,0.0,0.0,0.0,0.0,0.0,-0.016483516483516484,0.0,0.0,0.0,0.0,0.06593406593406594,-0.021978021978021976,-0.008791208791208796,0.0,0.0,-0.03076923076923078,-0.028571428571428584,-0.015384615384615382,0.02417582417582418,0.0,0.0,0.0,0.0
Conversation_408,0.0,0.04,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.16,0.0,0.038461538461538464,0.0,0.0,0.6153846153846154,0.3076923076923077,0.038461538461538464,0.0,0.0,0.23076923076923078,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,-0.007692307692307692,0.0,0.0,1.024999631036354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.004615384615384614,0.0,0.0,0.0,0.015384615384615384,0.004615384615384615,0.0,-0.0023931623931623936,0.0,0.0,-0.003418803418803416,-0.0013675213675213682,0.007863247863247864,0.0,0.0,0.004102564102564105,-0.008547008547008548,0.01641025641025641,0.0,0.0,0.0,0.0,0.0
Conversation_409,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,-0.057142857142857155,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.1,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_410,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030328,0.0,0.0,-0.07272727272727272,0.0,0.0,0.0,0.0,0.0,-0.01818181818181817,0.0,0.006060606060606062,0.0,0.0,0.054545454545454536,0.0,0.0,0.0,0.0,0.0,0.024242424242424274,0.012121212121212135,0.0,0.0,0.0,-0.048484848484848464,-0.036363636363636376,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_411,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3757568435214595e-17,-3.8426622421637305e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142855,-0.0952380952380953,0.0,0.0,0.0,0.0,-0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_412,0.08333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,-0.03846153846153843,0.027972027972027958,0.0,0.0,0.027972027972027975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909103,0.0,0.0,0.0909090909090909,-0.02727272727272726,-0.018181818181818174,0.0,0.0,-0.045454545454545456,-0.04545454545454544,-0.027272727272727264,0.0,0.0,0.0,-0.009090909090909087,0.0
Conversation_413,0.045454545454545456,0.0,0.0,0.0,0.22727272727272727,0.18181818181818182,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.043478260869565216,0.0,0.4782608695652174,0.34782608695652173,0.043478260869565216,0.0,0.0,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.009599096555618296,0.0,0.0,0.0,0.01524562394127611,0.003387916431394692,0.0,0.0,0.0,-0.0016939582156973452,-0.0005646527385658008,0.0,0.011857707509881422,0.0,0.0,0.0,-0.003387916431394694,0.0,0.0,-0.000988142292490118,0.0,0.012845849802371549,-0.010869565217391299,-1.1819764791353365e-18,0.0,0.0,-0.003952569169960474,-0.00988142292490119,0.0019762845849802353,0.004940711462450596,0.0,0.0,0.0,0.0
Conversation_414,0.0,0.045454545454545456,0.0,0.0,0.4090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.0,0.0,0.0,0.8260869565217391,0.043478260869565216,0.0,0.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0005646527385657823,0.0,0.0,-0.026538678712591756,0.0,0.0062111801242235995,0.0,0.0,0.0,-0.010728402032749858,0.0,0.0,0.0,0.0,0.008469791078486732,0.03331451157538114,0.0,0.0,0.0,0.0,0.0009881422924901153,-1.1819764791353365e-18,0.0,0.0,0.00592885375494071,0.012845849802371538,-0.006916996047430834,0.006916996047430832,0.0,0.0,0.0,0.0,0.00592885375494071
Conversation_415,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999996,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,-0.1,-0.1,0.0,0.0,0.19999999999999998,0.1,0.0,0.0,0.0,0.1,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_416,0.0,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034965034965034926,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020979020979020983,0.031468531468531465,0.0,0.0,0.0,0.0,0.049450549450549476,-0.016483516483516484,0.0,0.0,0.0,-0.027472527472527465,-0.032967032967032975,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_417,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,-0.07142857142857142,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,-2.5401045868059024e-17,-0.059523809523809576,0.0,0.0,0.0,0.08333333333333327,-0.0833333333333333,-0.035714285714285726,0.0,0.0,0.0,0.0,0.0
Conversation_418,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333332,-0.016666666666666646,0.0,0.0,0.0,0.016666666666666666,3.6690045247769417e-17,1.445846464835485e-17,-0.04999999999999994,0.0,0.0,0.0,0.0,0.054545454545454536,0.054545454545454536,0.0,0.0,-0.018181818181818143,-0.006060606060606053,0.006060606060606062,0.0,0.0,0.048484848484848485,-0.05454545454545458,0.006060606060606062,0.0,0.0,0.0,0.0,0.0
Conversation_419,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989010989011,-0.010989010989010985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318681318681318,0.015384615384615385,0.0,0.0,0.0,-0.050549450549450564,-0.028571428571428584,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_420,0.0,0.0,0.0,0.0,0.4375,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0625,0.0,0.0,0.1875,0.125,0.0,0.058823529411764705,0.0,0.0,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014705882352941263,0.011764705882352936,0.0,0.0,0.0,0.0,0.005882352941176471,0.011764705882352941,-0.013235294117647059,0.0,0.0,-0.013235294117647045,2.738281065111541e-18,0.0,0.007352941176470588,0.0,0.0,-0.004901960784313716,0.022058823529411763,0.012254901960784312,0.0,0.0,-0.022058823529411756,-0.019607843137254898,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_421,0.0,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945054945054945,-0.027472527472527476,0.0,0.0,0.0,-0.021978021978021976,0.0,-1.1510433965030012e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,-0.026373626373626377,0.0,0.0,0.0,-0.02417582417582416,-0.028571428571428584,-0.04395604395604395,0.0,0.0,0.0,0.0,0.0
Conversation_422,0.0,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.714342493250233e-20,0.06666666666666665,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,3.6690045247769417e-17,0.0,0.0,0.0,-0.04999999999999994,0.0,0.0,0.0,0.0,7.892644424984276e-17,0.054545454545454536,0.0,0.0,0.0,0.0,-0.05454545454545458,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951207131982424e-18,0.0,0.0,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,1.1108482417372559e-17,1.1108482417372559e-17,0.0,0.0,0.0,-0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_424,0.0,0.0,0.0,0.0,0.6923076923076923,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,-0.03846153846153846,-0.010989010989010985,0.0,0.0,0.032967032967032954,0.0,0.0054945054945055045,0.0,0.0,0.0,0.0,0.0,0.0,-1.1510433965030012e-18,-1.1510433965030012e-18,0.0,0.0,0.016483516483516498,-0.021978021978021976,0.02747252747252747,0.0,0.0,0.03846153846153847,-0.05494505494505496,0.010989010989010993,0.0,0.0,0.0,-0.016483516483516484,0.0
Conversation_425,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1005320379306413e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88718169450082e-17,0.0,0.0,0.0,0.0,0.04848484848484851,0.006060606060606084,0.0,0.0,0.0,0.0,-0.05454545454545458,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_426,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04848484848484849,3.288439831644102e-17,0.0,0.0,0.0,0.0,0.054545454545454536,0.0,-0.01818181818181817,0.0,0.0,-0.018181818181818157,-0.006060606060606053,0.0,0.0,0.0,0.0,0.009090909090909123,0.03636363636363636,0.0,0.0,0.0,-0.03636363636363635,-0.04545454545454544,0.0,-0.009090909090909078,0.0,0.0,0.0,0.0
Conversation_427,0.0,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008791208791208793,-0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989010989010993,0.0,0.0,0.0,0.0,0.025000000000000005,8.212595462989778e-18,0.014285714285714284,0.0,0.0,0.0,-0.025,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_428,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059340659340659394,-0.01098901098901099,0.0,0.0,0.0,0.0,0.07692307692307694,0.0,0.0,0.0,0.0,-0.019780219780219783,0.013186813186813189,0.0,0.0,0.0021978021978021974,0.0,0.006593406593406597,0.028571428571428574,0.015384615384615385,0.0,0.0,-0.024175824175824177,-0.04395604395604397,0.0021978021978022078,0.0,0.0,0.0,0.0,0.0
Conversation_429,0.0,0.05263157894736842,0.0,0.0,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473686,0.0,0.0,-0.012280701754385987,0.0035087719298245636,0.005263157894736843,0.0,8.875429481474991e-19,0.0,-0.008771929824561408,-0.024561403508771933,0.0,0.0,0.0,0.0,0.01578947368421053,0.0,0.0,0.0,0.0,0.030075187969924814,-0.0030075187969924805,0.0,0.0,0.0,-0.009774436090225562,-0.02706766917293235,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_430,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604395,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,-0.005494505494505488,0.0054945054945055,0.032967032967032975,-0.016483516483516484,0.0,0.0,0.0,0.054945054945054965,-1.1510433965030012e-18,0.02197802197802198,0.0,0.0,0.03296703296703297,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
Conversation_431,0.0,0.0,0.0,0.0,0.625,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17857142857142858,0.0,0.035714285714285705,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,-0.035714285714285726,0.05952380952380953,0.0,0.0,0.0,0.0,-0.08333333333333322,0.0,0.0,0.0,0.0,0.06666666666666671,-0.0666666666666667,0.049999999999999975,0.0,0.0,0.0,0.0,0.0
Conversation_432,0.0,0.0,0.0,0.0,0.896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.20689655172413793,0.034482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.0,0.7241379310344828,0.1724137931034483,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009852216748768522,-0.0014778325123152702,0.0,0.0,0.0,0.0,0.0,0.003940886699507391,0.0,0.0,0.0,0.005418719211822661,0.006896551724137931,0.0,0.010837438423645316,-0.003448275862068964,0.0,0.009852216748768483,-0.012807881773399013,0.0,0.0,0.0,-0.002463054187192117,-0.006896551724137948,0.0,0.0,0.0,0.0,0.0,0.0
